{'STAT2HEADER': 'STAT2HEADER', 'STAT2HEADER_ENVIRON': "environ({'SHELL': '/bin/bash', 'SESSION_MANAGER': 'local/hychimaa-laptop:@/tmp/.ICE-unix/1750,unix/hychimaa-laptop:/tmp/.ICE-unix/1750', 'QT_ACCESSIBILITY': '1', 'COLORTERM': 'truecolor', 'XDG_CONFIG_DIRS': '/etc/xdg/xdg-ubuntu:/etc/xdg', 'XDG_MENU_PREFIX': 'gnome-', 'GNOME_DESKTOP_SESSION_ID': 'this-is-deprecated', 'CONDA_EXE': '/home/hychimaa/anaconda3/bin/conda', '_CE_M': '', 'LANGUAGE': 'en_HK:en', 'MANDATORY_PATH': '/usr/share/gconf/ubuntu.mandatory.path', 'GNOME_SHELL_SESSION_MODE': 'ubuntu', 'SSH_AUTH_SOCK': '/run/user/1000/keyring/ssh', 'XMODIFIERS': '@im=ibus', 'DESKTOP_SESSION': 'ubuntu', 'SSH_AGENT_PID': '1702', 'GTK_MODULES': 'gail:atk-bridge', 'PWD': '/home/hychimaa/workspace/imp/6esq/6esq_imp/modeling', 'GSETTINGS_SCHEMA_DIR': '/home/hychimaa/anaconda3/envs/IMP/share/glib-2.0/schemas', 'LOGNAME': 'hychimaa', 'XDG_SESSION_DESKTOP': 'ubuntu', 'XDG_SESSION_TYPE': 'x11', 'CONDA_PREFIX': '/home/hychimaa/anaconda3/envs/IMP', 'GPG_AGENT_INFO': '/run/user/1000/gnupg/S.gpg-agent:0:1', 'GSETTINGS_SCHEMA_DIR_CONDA_BACKUP': '', 'XAUTHORITY': '/run/user/1000/gdm/Xauthority', 'WINDOWPATH': '2', 'HOME': '/home/hychimaa', 'USERNAME': 'hychimaa', 'IM_CONFIG_PHASE': '1', 'LANG': 'en_HK.UTF-8', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'XDG_CURRENT_DESKTOP': 'ubuntu:GNOME', 'VTE_VERSION': '6003', 'CONDA_PROMPT_MODIFIER': '(IMP) ', 'GNOME_TERMINAL_SCREEN': '/org/gnome/Terminal/screen/21024ed2_b6c2_47b5_8985_086550bc1490', 'INVOCATION_ID': '420a768b636746609218c746ec450353', 'MANAGERPID': '1456', 'LESSCLOSE': '/usr/bin/lesspipe %s %s', 'XDG_SESSION_CLASS': 'user', 'TERM': 'xterm-256color', '_CE_CONDA': '', 'DEFAULTS_PATH': '/usr/share/gconf/ubuntu.default.path', 'LESSOPEN': '| /usr/bin/lesspipe %s', 'USER': 'hychimaa', 'GNOME_TERMINAL_SERVICE': ':1.90', 'CONDA_SHLVL': '2', 'DISPLAY': ':0', 'SHLVL': '1', 'QT_IM_MODULE': 'ibus', 'CONDA_PYTHON_EXE': '/home/hychimaa/anaconda3/bin/python', 'XDG_RUNTIME_DIR': '/run/user/1000', 'CONDA_DEFAULT_ENV': 'IMP', 'JOURNAL_STREAM': '8:55500', 'XDG_DATA_DIRS': '/usr/share/ubuntu:/usr/local/share/:/usr/share/:/var/lib/snapd/desktop', 'PATH': '/usr/local/go/bin:/home/hychimaa/anaconda3/envs/IMP/bin:/home/hychimaa/anaconda3/condabin:/home/hychimaa/.local/bin:/home/hychimaa/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/opt/thinlinc/bin:/home/hychimaa/go/bin', 'GDMSESSION': 'ubuntu', 'DBUS_SESSION_BUS_ADDRESS': 'unix:path=/run/user/1000/bus', 'CONDA_PREFIX_1': '/home/hychimaa/anaconda3', 'OLDPWD': '/home/hychimaa', 'GOPATH': '/home/hychimaa/go', '_': '/home/hychimaa/anaconda3/envs/IMP/bin/python', 'KMP_DUPLICATE_LIB_OK': 'True', 'KMP_INIT_AT_FORK': 'FALSE'})", 'STAT2HEADER_IMP_VERSIONS': "{'IMP_VERSION': '2.15.0', 'PMI_VERSION': '2.15.0'}", 0: 'ReplicaExchange_SwapSuccessRatio', 1: 'ReplicaExchange_MinTempFrequency', 2: 'ReplicaExchange_MaxTempFrequency', 3: 'ReplicaExchange_CurrentTemp', 4: 'score'} 
{0: '0', 1: '0', 2: '0', 3: '1.0', 4: 243017.21622698387} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0821813586369495} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5896414909175955} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7288058965636286} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.26507591304797223} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.07195822576309219} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.038035857610861} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9393945047253526} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.04353802942721908} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.10878721135970541} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.07852292848829101} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.38399529244219904} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.175335024666413} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.3902807165438823} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4223294194155873} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.579853179160808} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.03035175080710184} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.012012419425600718} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1788319838201061} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5304682799300618} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.15367715768185186} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.019651827556829256} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2192441284391677} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1542116340807502} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.7251818673131467} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7125375397443499} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5459491904717849} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.565330246254207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.3806273467282772} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.19728809012247348} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7623450972804608} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1707419338240358} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.005946720342746155} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.22217158495696362} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6999611311756121} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1290045669298585} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.08314128785809} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.5356391606813893} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5111651452156216} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.08129863828018356} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2821293408966008} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0024961894594508365} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.3592339460451894} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0583796959768852} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6837602116152455} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.4139453624595748} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.08743631448157903} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.014887876866276037} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1543458061596259} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5847196974340504} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.27126946987200373} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7751164908793404} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0005697764589347408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.19281231748994065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.5093090414628993} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2680651637185236} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.03521155511817585} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.10452794287355131} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0019321200800866123} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4966116103635967} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0321903193591995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.827642896686412} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.848478851981655e-07} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 4.60479543992565} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4977360619140363} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 5.844550581758213} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.0942381948450626} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9657671659291661} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 7.9662589760848554} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.49656927043999405} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.407628213753442} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5350724893693288} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.732306445392521} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.003958183404007076} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.8152422509912096} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7759301119418698} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.468370951804058} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.36185439534757824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.4161066187984299} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9535139118563314} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1192246538575703} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.11140642833819243} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.3827049656941325} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5735476965225604} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1658495760213017} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5010311802600207} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3358552573856113} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.351878552554759} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.027216520019102873} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7883667119500117} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9441445844679475} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.6873271383564523} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9035497288039405} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.26938810630176785} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.08231575982410372} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.06346739877898873} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.965892304624778} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5111084733392068} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.4487645691885099} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.22707322665208124} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.72468828914325} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.09185420245832217} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2081653237711717} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.541505073036003} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.02422291566384488} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.4988670854937376} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.36255507842587587} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2212287034818503} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2965508659171712} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7027770415560974} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.928747132984185} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.424202816516566} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.977906551653047} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9926058871212431} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.34108385748912456} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7200021792228117} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.21121395304337107} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0055476055716652825} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.4253732587391556} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0069940295219866} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6925277952008682} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2892427786177791} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7991247743194408} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.459893299338519} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.44237634858435726} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7332396667645456} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7012583295132706} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.044074181278485315} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7736280606791149} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.15689590489402883} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6705400878503439} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.642123907235767} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6115820481046947} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7485693715257369} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4543444877053613} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1255046079993822} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1845155831180833} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.31117695788711885} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.3853505812876583} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.1518424383322112} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.25002385051416065} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.49476173797656153} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0642079639959166} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1901352356542108} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 6.238866156233995} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1721282968495763} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0952275625836212} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.23878753809469402} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9890325500235597} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 2.4457672827290824} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.48128510601415525} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.4418107518751564} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 4.630827512608964} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.01664139187487414} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2971923404677155} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.3583538149673129} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.021635082892839885} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0149576205168085} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.057367982057930075} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.5500005990799284} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8308822205669972} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.14562844266762373} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6159175103248559} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.06566451943337781} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9457710249952866} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.2537996125268982} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.7788027205416757} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6114739787856798} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1647246586191059} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.8577301909959999} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.270288549484029} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.9069861454640913} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.062406880945122} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.19316583677257748} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.9479246858445588} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.07629259603857427} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.17195129738313442} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0525927191427882} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.1141253476881583} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.36872030398804856} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.0191407654477496} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.5897576944597471} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2989610950186391} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.539909290464504} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1807368881848757} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.7656401170410259} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2212382039764105} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.05768863602873049} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.19943388855171423} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.6432928081250457} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.44257361858280986} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 1.1750117636000805} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 5.259509479281858} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.2573760079679272} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 0.0} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 4.124701630642575} 
{0: '0.0', 1: '1.0', 2: '0.0', 3: '1.0', 4: 3.7041765949858076} 
